;;
2016-05-13 12:29:40;Could not open port for CC430 transceiver.;(<class 'serial.serialutil.SerialException'>, SerialException("could not open port 'COM5': WindowsError(2, '\\xcd\\xe5 \\xf3\\xe4\\xe0\\xe5\\xf2\\xf1\\xff \\xed\\xe0\\xe9\\xf2\\xe8 \\xf3\\xea\\xe0\\xe7\\xe0\\xed\\xed\\xfb\\xe9 \\xf4\\xe0\\xe9\\xeb.')",), <traceback object at 0x03BEAC88>)
2016-05-14 11:17:56;Could not open port for CC430 transceiver.;(<type 'exceptions.AttributeError'>, AttributeError("'module' object has no attribute 'kiss_com_port_name'",), <traceback object at 0x03C38D28>)
2016-05-14 11:58:46;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910A8>)
2016-05-14 11:59:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 11:59:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910A8>)
2016-05-14 12:00:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:00:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91080>)
2016-05-14 12:01:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910A8>)
2016-05-14 12:01:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:02:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:02:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91080>)
2016-05-14 12:03:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910A8>)
2016-05-14 12:03:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:04:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:05:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91080>)
2016-05-14 12:05:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910A8>)
2016-05-14 12:06:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91198>)
2016-05-14 12:06:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:07:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91120>)
2016-05-14 12:07:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:08:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:08:46;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:09:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91170>)
2016-05-14 12:09:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91198>)
2016-05-14 12:10:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A911E8>)
2016-05-14 12:10:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91120>)
2016-05-14 12:11:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:11:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:12:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:12:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91170>)
2016-05-14 12:13:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91198>)
2016-05-14 12:13:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A911E8>)
2016-05-14 12:14:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91120>)
2016-05-14 12:14:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:15:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:15:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:16:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91170>)
2016-05-14 12:16:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91198>)
2016-05-14 12:17:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A911E8>)
2016-05-14 12:17:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91120>)
2016-05-14 12:18:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:18:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:19:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:19:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91170>)
2016-05-14 12:20:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91198>)
2016-05-14 12:20:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A911E8>)
2016-05-14 12:21:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91120>)
2016-05-14 12:21:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:22:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:22:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91030>)
2016-05-14 12:23:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91288>)
2016-05-14 12:23:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91058>)
2016-05-14 12:24:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91210>)
2016-05-14 12:24:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91238>)
2016-05-14 12:25:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A910F8>)
2016-05-14 12:25:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91350>)
2016-05-14 12:26:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91238>)
2016-05-14 12:26:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A912D8>)
2016-05-14 12:27:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91300>)
2016-05-14 12:27:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91260>)
2016-05-14 12:28:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A91378>)
2016-05-14 12:28:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03A912B0>)
2016-05-14 12:46:45;Could not open port for CC430 transceiver.;(<class 'serial.serialutil.SerialException'>, SerialException("could not open port 'COM5': WindowsError(2, '\\xcd\\xe5 \\xf3\\xe4\\xe0\\xe5\\xf2\\xf1\\xff \\xed\\xe0\\xe9\\xf2\\xe8 \\xf3\\xea\\xe0\\xe7\\xe0\\xed\\xed\\xfb\\xe9 \\xf4\\xe0\\xe9\\xeb.')",), <traceback object at 0x03ABADA0>)
2016-05-14 12:46:59;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10065, ''), <traceback object at 0x03ABAFA8>)
2016-05-14 12:47:07;Could not open port for CC430 transceiver.;(<class 'serial.serialutil.SerialException'>, SerialException("could not open port 'COM5': WindowsError(2, '\\xcd\\xe5 \\xf3\\xe4\\xe0\\xe5\\xf2\\xf1\\xff \\xed\\xe0\\xe9\\xf2\\xe8 \\xf3\\xea\\xe0\\xe7\\xe0\\xed\\xed\\xfb\\xe9 \\xf4\\xe0\\xe9\\xeb.')",), <traceback object at 0x03B1ADA0>)
2016-05-14 12:57:31;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD6940>)
2016-05-14 12:57:31;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD6940>)
2016-05-14 12:57:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD68C8>)
2016-05-14 12:57:45;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD6710>)
2016-05-14 12:58:01;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD68A0>)
2016-05-14 12:58:02;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD6260>)
2016-05-14 12:58:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD65D0>)
2016-05-14 12:58:15;It is impossible to access to the FTP-server;(<class 'socket.error'>, error(10060, '\xcf\xee\xef\xfb\xf2\xea\xe0 \xf3\xf1\xf2\xe0\xed\xee\xe2\xe8\xf2\xfc \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe1\xfb\xeb\xe0 \xe1\xe5\xe7\xf3\xf1\xef\xe5\xf8\xed\xee\xe9, \xf2.\xea. \xee\xf2 \xe4\xf0\xf3\xe3\xee\xe3\xee \xea\xee\xec\xef\xfc\xfe\xf2\xe5\xf0\xe0 \xe7\xe0 \xf2\xf0\xe5\xe1\xf3\xe5\xec\xee\xe5 \xe2\xf0\xe5\xec\xff \xed\xe5 \xef\xee\xeb\xf3\xf7\xe5\xed \xed\xf3\xe6\xed\xfb\xe9 \xee\xf2\xea\xeb\xe8\xea, \xe8\xeb\xe8 \xe1\xfb\xeb\xee \xf0\xe0\xe7\xee\xf0\xe2\xe0\xed\xee \xf3\xe6\xe5 \xf3\xf1\xf2\xe0\xed\xee\xe2\xeb\xe5\xed\xed\xee\xe5 \xf1\xee\xe5\xe4\xe8\xed\xe5\xed\xe8\xe5 \xe8\xe7-'), <traceback object at 0x03BD6670>)
